battle_time,event_id,event_mode,event_map,battle_type,battle_mode,battle_result,battle_duration,battle_rank,battle_trophy_change,star_player_tag,star_player_name,star_player_brawler_id,star_player_brawler_name,star_player_brawler_power,star_player_brawler_trophies,teammate_1_tag,teammate_1_name,teammate_1_brawler_id,teammate_1_brawler_name,teammate_1_brawler_power,teammate_1_brawler_trophies,teammate_2_tag,teammate_2_name,teammate_2_brawler_id,teammate_2_brawler_name,teammate_2_brawler_power,teammate_2_brawler_trophies,teammate_3_tag,teammate_3_name,teammate_3_brawler_id,teammate_3_brawler_name,teammate_3_brawler_power,teammate_3_brawler_trophies,teammate_4_tag,teammate_4_name,teammate_4_brawler_id,teammate_4_brawler_name,teammate_4_brawler_power,teammate_4_brawler_trophies,teammate_5_tag,teammate_5_name,teammate_5_brawler_id,teammate_5_brawler_name,teammate_5_brawler_power,teammate_5_brawler_trophies
20250307T014625.000Z,15000144,brawlBall,Sunny Soccer,ranked,brawlBall,victory,67.0,,9.0,#LQ29YCPLQ,"JAHIR1,000",16000011.0,MORTIS,9.0,802.0,#98CJ2RCC8,yogurt,16000010.0,EL PRIMO,11.0,804.0,#LQ29YCPLQ,"JAHIR1,000",16000011.0,MORTIS,9.0,802.0,#8LQCJPGR,KingKuang,16000009.0,DYNAMIKE,11.0,826.0,,,,,,,,,,,,
20250308T072844.000Z,15000051,brawlBall,Super Beach,ranked,brawlBall,defeat,114.0,,-6.0,#98PUY299U,Tiktok|Zirius💤,16000009.0,DYNAMIKE,11.0,836.0,#YGR090PJP,NFSSTEVEN,16000032.0,MAX,11.0,821.0,#8LQCJPGR,KingKuang,16000009.0,DYNAMIKE,11.0,825.0,#2YU20GG80V,Kazuto,16000092.0,FINX,11.0,825.0,,,,,,,,,,,,
20250309T184633.000Z,15000025,brawlBall,Triple Dribble,ranked,brawlBall,victory,150.0,,8.0,#GRL208L2V,geh ah booty,16000077.0,LARRY & LAWRIE,11.0,800.0,#8LQCJPGR,KingKuang,16000009.0,DYNAMIKE,11.0,819.0,#2L8JGCJCYG,miniju,16000011.0,MORTIS,11.0,835.0,#GRL208L2V,geh ah booty,16000077.0,LARRY & LAWRIE,11.0,800.0,,,,,,,,,,,,
20250322T223109.000Z,15000024,brawlBall,Backyard Bowl,ranked,brawlBall,defeat,150.0,,-5.0,#9U0GVUQP0,god777,16000029.0,BEA,11.0,778.0,#8LQCJPGR,KingKuang,16000015.0,PIPER,11.0,777.0,#RLRCLYYJ,QuiteThyMind✨,16000054.0,FANG,9.0,774.0,#LLRL8G9Q9,Little Concrete,16000005.0,SPIKE,11.0,757.0,,,,,,,,,,,,
20250322T221714.000Z,15000024,brawlBall,Backyard Bowl,ranked,brawlBall,victory,166.0,,10.0,#8LQCJPGR,KingKuang,16000015.0,PIPER,11.0,767.0,#8LQCJPGR,KingKuang,16000015.0,PIPER,11.0,767.0,#P980Y22YR,selvinx_x,16000029.0,BEA,9.0,758.0,#UJULULR0,utrashlol,16000009.0,DYNAMIKE,10.0,785.0,,,,,,,,,,,,
20250322T205702.000Z,15000024,brawlBall,Backyard Bowl,ranked,brawlBall,victory,117.0,,9.0,#8LQCJPGR,KingKuang,16000015.0,PIPER,11.0,758.0,#2QV8Y292V2,BS|sturuyo,16000003.0,BROCK,11.0,759.0,#RL80GU980,𝖊𝖑 𝖈𝖍𝖎𝖓𝖔,16000045.0,STU,11.0,774.0,#8LQCJPGR,KingKuang,16000015.0,PIPER,11.0,758.0,,,,,,,,,,,,
20250322T204900.000Z,15000024,brawlBall,Backyard Bowl,ranked,brawlBall,victory,150.0,,8.0,#98JVRCJ0Y,Adio,16000017.0,TARA,11.0,735.0,#2LV0PCG80G,I am so,16000018.0,DARRYL,9.0,729.0,#8LQCJPGR,KingKuang,16000015.0,PIPER,11.0,750.0,#GYPYPQLLP,Tu madre,16000011.0,MORTIS,11.0,751.0,,,,,,,,,,,,
20250322T203908.000Z,15000024,brawlBall,Backyard Bowl,ranked,brawlBall,defeat,150.0,,-5.0,#UQCV2JR2,Dizdead˚✧,16000003.0,BROCK,9.0,760.0,#8LQCJPGR,KingKuang,16000015.0,PIPER,11.0,755.0,#2QCLGCCQ28,king bobert :],16000027.0,8-BIT,6.0,739.0,#9QC9R9C2C,✨Kablam✨,16000050.0,GRIFF,10.0,761.0,,,,,,,,,,,,
20250315T232142.000Z,15000850,unknown,Super Center,ranked,brawlBall,victory,157.0,,9.0,#P0LJGP92G,Bryann,16000030.0,EMZ,8.0,357.0,#P0LJGP92G,Bryann,16000030.0,EMZ,8.0,357.0,#9JPUQ8PU8,•𝕾𝕶𝕽=𝖊™,16000011.0,MORTIS,7.0,366.0,#8LQCJPGR,KingKuang,16000085.0,KENJI,10.0,352.0,,,,,,,,,,,,
20250315T230013.000Z,15000703,knockout,New Horizons,challenge,knockout,victory,64.0,,1.0,#2LY2Y9QL8V,quericopotaxio,16000015.0,PIPER,11.0,802.0,#GG8Y8L8PV,Brawler,16000031.0,MR. P,11.0,804.0,#2LY2Y9QL8V,quericopotaxio,16000015.0,PIPER,11.0,802.0,#8LQCJPGR,KingKuang,16000089.0,MEEPLE,11.0,802.0,,,,,,,,,,,,
20250315T225706.000Z,15000703,knockout,New Horizons,challenge,knockout,defeat,68.0,,,#2GGG29P098,MLM_pro,16000014.0,BO,11.0,826.0,#L8YRQJ929,jellybob,16000004.0,RICO,11.0,809.0,#RYJY98LQJ,jonathan chet,16000062.0,BUSTER,11.0,810.0,#8LQCJPGR,KingKuang,16000084.0,MOE,11.0,801.0,,,,,,,,,,,,
20250315T225435.000Z,15000703,knockout,New Horizons,challenge,knockout,victory,93.0,,1.0,#20CLGJPC8G,pookiebear,16000043.0,EDGAR,11.0,711.0,#20CLGJPC8G,pookiebear,16000043.0,EDGAR,11.0,711.0,#2LYL09PV0Y,bbl drizzy,16000069.0,HANK,11.0,704.0,#8LQCJPGR,KingKuang,16000003.0,BROCK,11.0,701.0,,,,,,,,,,,,
20250315T225157.000Z,15000703,knockout,New Horizons,challenge,knockout,victory,202.0,,1.0,#LQQPCG8YQ,Lester_RS,16000022.0,TICK,11.0,608.0,#LQQPCG8YQ,Lester_RS,16000022.0,TICK,11.0,608.0,#20R22CJYY,espantaviejas,16000065.0,MANDY,11.0,604.0,#8LQCJPGR,KingKuang,16000035.0,GALE,11.0,601.0,,,,,,,,,,,,
20250315T222521.000Z,15000527,hotZone,Open Zone,challenge,hotZone,victory,110.0,,1.0,#8LQCJPGR,KingKuang,16000031.0,MR. P,11.0,501.0,#2C90UL890,Destretor,16000051.0,ASH,11.0,504.0,#2Q0QV2PLQC,lil ha you died,16000018.0,DARRYL,11.0,504.0,#8LQCJPGR,KingKuang,16000031.0,MR. P,11.0,501.0,,,,,,,,,,,,
20250315T222257.000Z,15000527,hotZone,Open Zone,challenge,hotZone,victory,82.0,,1.0,#22000VGULY,rayray,16000030.0,EMZ,11.0,409.0,#RYV2Y8VQ,В.В.Путин,16000030.0,EMZ,11.0,405.0,#G8P0QYCU0,bryan,16000080.0,DRACO,11.0,408.0,#8LQCJPGR,KingKuang,16000022.0,TICK,11.0,401.0,,,,,,,,,,,,
20250315T201757.000Z,15000527,hotZone,Open Zone,challenge,hotZone,victory,74.0,,1.0,#URYJJPRQ,Snoop Catt,16000005.0,SPIKE,11.0,301.0,#8LQCJPGR,KingKuang,16000022.0,TICK,11.0,301.0,#URYJJPRQ,Snoop Catt,16000005.0,SPIKE,11.0,301.0,#2LPVQYQYRJ,andrewtheprogod,16000028.0,SANDY,11.0,312.0,,,,,,,,,,,,
20250315T201519.000Z,15000499,gemGrab,Open Space,challenge,gemGrab,victory,108.0,,1.0,#8LQCJPGR,KingKuang,16000015.0,PIPER,11.0,201.0,#C9RP2L0Q2,NO TEAMING[987],16000043.0,EDGAR,11.0,201.0,#2QC0C2RPYQ,LowInfoVoter,16000018.0,DARRYL,11.0,203.0,#8LQCJPGR,KingKuang,16000015.0,PIPER,11.0,201.0,,,,,,,,,,,,
20250315T201302.000Z,15000499,gemGrab,Open Space,challenge,gemGrab,defeat,107.0,,,#Y0CRCGCJP,epic,16000065.0,MANDY,11.0,202.0,#2Q0C2GJGJP,cohen1234,16000004.0,RICO,11.0,201.0,#2LC09RUGU2,Grimreaper,16000002.0,BULL,11.0,202.0,#8LQCJPGR,KingKuang,16000009.0,DYNAMIKE,11.0,200.0,,,,,,,,,,,,
20250315T194752.000Z,15000499,gemGrab,Open Space,challenge,gemGrab,victory,107.0,,1.0,#8LQCJPGR,KingKuang,16000009.0,DYNAMIKE,11.0,100.0,#2GLYQ0L2JY,chaz,16000034.0,JACKY,11.0,105.0,#8LQCJPGR,KingKuang,16000009.0,DYNAMIKE,11.0,100.0,#GPY28JQPV,michael_bmin,16000023.0,LEON,11.0,102.0,,,,,,,,,,,,
20250315T194441.000Z,15000499,gemGrab,Open Space,challenge,gemGrab,victory,99.0,,1.0,#9GPPVG2PR,kyle,16000011.0,MORTIS,11.0,0.0,#8LQCJPGR,KingKuang,16000009.0,DYNAMIKE,11.0,0.0,#2YR8VCYUP2,xavi,16000069.0,HANK,11.0,0.0,#9GPPVG2PR,kyle,16000011.0,MORTIS,11.0,0.0,,,,,,,,,,,,
20250315T201519.000Z,15000499,gemGrab,Open Space,challenge,gemGrab,victory,108.0,,1.0,#8LQCJPGR,KingKuang,16000015.0,PIPER,11.0,201.0,#C9RP2L0Q2,⛩️🥶ShaDow🤫,16000043.0,EDGAR,11.0,201.0,#2QC0C2RPYQ,LowInfoVoter,16000018.0,DARRYL,11.0,203.0,#8LQCJPGR,KingKuang,16000015.0,PIPER,11.0,201.0,,,,,,,,,,,,
