battle_time,event_id,event_mode,event_map,battle_type,battle_mode,battle_result,battle_duration,battle_rank,battle_trophy_change,star_player_tag,star_player_name,star_player_brawler_id,star_player_brawler_name,star_player_brawler_power,star_player_brawler_trophies,teammate_1_tag,teammate_1_name,teammate_1_brawler_id,teammate_1_brawler_name,teammate_1_brawler_power,teammate_1_brawler_trophies,teammate_2_tag,teammate_2_name,teammate_2_brawler_id,teammate_2_brawler_name,teammate_2_brawler_power,teammate_2_brawler_trophies,teammate_3_tag,teammate_3_name,teammate_3_brawler_id,teammate_3_brawler_name,teammate_3_brawler_power,teammate_3_brawler_trophies,teammate_4_tag,teammate_4_name,teammate_4_brawler_id,teammate_4_brawler_name,teammate_4_brawler_power,teammate_4_brawler_trophies,teammate_5_tag,teammate_5_name,teammate_5_brawler_id,teammate_5_brawler_name,teammate_5_brawler_power,teammate_5_brawler_trophies
20241121T021701.000Z,15000764,gemGrab,Sneaky Sneak,ranked,gemGrab,victory,85.0,,10.0,#PQ9YQQCJL,_aletsis,16000047.0,SQUEAK,11.0,651.0,#PQ9YQQCJL,_aletsis,16000047.0,SQUEAK,11.0,651.0,#2LV0PLP8G,connorli,16000039.0,COLETTE,11.0,648.0,#9CYCJLCYL,🎋ZKX|11🌀,16000019.0,PENNY,11.0,617.0,,,,,,,,,,,,
20241121T015858.000Z,15000827,unknown,Infernal Invasion,ranked,siege,defeat,92.0,,,#2JJUU2L0C,yo,16000048.0,GROM,11.0,812.0,#2LV0PLP8G,connorli,16000007.0,JESSIE,11.0,620.0,#L9QVYLUCC,KARINA,16000084.0,MOE,9.0,200.0,#99UUR0ULP,Jamal.M42🇩🇪,16000026.0,BIBI,10.0,739.0,,,,,,,,,,,,
20241121T015643.000Z,15000827,unknown,Infernal Invasion,ranked,siege,victory,58.0,,,#U0G8RQ8Y,Rol,16000048.0,GROM,10.0,719.0,#2LV0PLP8G,connorli,16000007.0,JESSIE,11.0,620.0,#U0G8RQ8Y,Rol,16000048.0,GROM,10.0,719.0,#2CL2QJRUV,DIDDYMONSTER,16000004.0,RICO,10.0,593.0,,,,,,,,,,,,
20241121T015511.000Z,15000827,unknown,Infernal Invasion,ranked,siege,victory,91.0,,,#G9PURUCGY,FLA|TIAGUIN,16000049.0,BUZZ,11.0,774.0,#G9PURUCGY,FLA|TIAGUIN,16000049.0,BUZZ,11.0,774.0,#2LV0PLP8G,connorli,16000007.0,JESSIE,11.0,620.0,#80G2V0CV,Dire,16000043.0,EDGAR,11.0,556.0,,,,,,,,,,,,
20241121T015314.000Z,15000827,unknown,Infernal Invasion,ranked,siege,defeat,92.0,,,#2VU9PVU89,fite_me_irl,16000004.0,RICO,11.0,849.0,#890VP9PUJ,@luferdicr🇨🇷,16000017.0,TARA,11.0,724.0,#2L20LVC802,Xander_js27,16000043.0,EDGAR,11.0,490.0,#2LV0PLP8G,connorli,16000007.0,JESSIE,11.0,620.0,,,,,,,,,,,,
20241121T015056.000Z,15000827,unknown,Infernal Invasion,ranked,siege,victory,96.0,,,#29UPYPUUC,🌟SPIKE🌟,16000003.0,BROCK,11.0,780.0,#9V0Y0RUJY,Nathanael,16000043.0,EDGAR,11.0,696.0,#29UPYPUUC,🌟SPIKE🌟,16000003.0,BROCK,11.0,780.0,#2LV0PLP8G,connorli,16000007.0,JESSIE,11.0,620.0,,,,,,,,,,,,
20241121T014843.000Z,15000827,unknown,Infernal Invasion,ranked,siege,victory,104.0,,,#9PVPLRVRQ,salsa de tomate,16000030.0,EMZ,11.0,669.0,#PCJLPJC9,Fo6 Gaming,16000022.0,TICK,11.0,883.0,#J2PU0QLG9,Pebo7456,16000026.0,BIBI,11.0,566.0,#2LV0PLP8G,connorli,16000007.0,JESSIE,11.0,620.0,,,,,,,,,,,,
20241121T014625.000Z,15000827,unknown,Infernal Invasion,ranked,siege,victory,145.0,,,#GLCU9PL9Q,MiniCrunch,16000048.0,GROM,10.0,565.0,#GJ2JU92Q,Coyeer🥶,16000003.0,BROCK,11.0,803.0,#9L2J990V,XeiZyYoutube,16000009.0,DYNAMIKE,11.0,799.0,#2LV0PLP8G,connorli,16000007.0,JESSIE,11.0,620.0,,,,,,,,,,,,
20241121T014331.000Z,15000827,unknown,Infernal Invasion,ranked,siege,victory,119.0,,,#JC02G0GP,OWWE/Léo,16000012.0,CROW,11.0,745.0,#GGQJ0U299,yo,16000003.0,BROCK,9.0,669.0,#JC02G0GP,OWWE/Léo,16000012.0,CROW,11.0,745.0,#2LV0PLP8G,connorli,16000007.0,JESSIE,11.0,620.0,,,,,,,,,,,,
20241121T014028.000Z,15000343,gemGrab,Rustic Arcade,ranked,gemGrab,victory,129.0,,8.0,#2LV0PLP8G,connorli,16000047.0,SQUEAK,11.0,518.0,#PLURPUQ2,CristianGM,16000013.0,POCO,10.0,526.0,#2LV0PLP8G,connorli,16000047.0,SQUEAK,11.0,518.0,#PJP0J2L8U,🦊 Adonay 🦊,16000072.0,PEARL,9.0,494.0,,,,,,,,,,,,
20241121T013632.000Z,15000343,gemGrab,Rustic Arcade,ranked,gemGrab,victory,100.0,,8.0,#2QVLCUUR9,OOPSGOTEM,16000077.0,LARRY & LAWRIE,11.0,802.0,#2QRVVCJQVC,cldigger,16000030.0,EMZ,11.0,804.0,#2QVLCUUR9,OOPSGOTEM,16000077.0,LARRY & LAWRIE,11.0,802.0,#2LV0PLP8G,connorli,16000036.0,NANI,11.0,808.0,,,,,,,,,,,,
20241121T001645.000Z,15000343,gemGrab,Rustic Arcade,ranked,gemGrab,defeat,81.0,,-6.0,#98P2CPR0,GoodThings,16000011.0,MORTIS,11.0,834.0,#GYJCJG2YV,👹por hai,16000011.0,MORTIS,11.0,828.0,#2QGPV80RU0,Eric,16000010.0,EL PRIMO,11.0,835.0,#2LV0PLP8G,connorli,16000036.0,NANI,11.0,814.0,,,,,,,,,,,,
20241121T001456.000Z,15000343,gemGrab,Rustic Arcade,ranked,gemGrab,defeat,145.0,,-6.0,#RPYPYU82,LUNA+UST=0,16000003.0,BROCK,11.0,816.0,#28022V0VR,Luis Arturo,16000003.0,BROCK,11.0,829.0,#2LV0PLP8G,connorli,16000036.0,NANI,11.0,820.0,#G8J9Y2UUJ,𝑺𝒐𝒍𝒆𝒊𝒍 🥀,16000062.0,BUSTER,10.0,801.0,,,,,,,,,,,,
20241121T001207.000Z,15000343,gemGrab,Rustic Arcade,ranked,gemGrab,defeat,136.0,,-6.0,#22899Q2Q9,Legolas,16000019.0,PENNY,11.0,803.0,#LYYYL0C2U,elmentiras,16000003.0,BROCK,10.0,805.0,#2QL22V20Q,Stordai,16000029.0,BEA,11.0,823.0,#2LV0PLP8G,connorli,16000036.0,NANI,11.0,826.0,,,,,,,,,,,,
20241121T000922.000Z,15000343,gemGrab,Rustic Arcade,ranked,gemGrab,defeat,95.0,,-6.0,#9CP92CLLR,mack,16000085.0,KENJI,11.0,858.0,#2LRV0L09JU,titanspeaker666,16000011.0,MORTIS,11.0,802.0,#LYYYL0C2U,elmentiras,16000003.0,BROCK,10.0,811.0,#2LV0PLP8G,connorli,16000036.0,NANI,11.0,832.0,,,,,,,,,,,,
20241120T213602.000Z,15000343,gemGrab,Rustic Arcade,ranked,gemGrab,defeat,138.0,,,#2C2Y808V,SBB_313,16000012.0,CROW,11.0,900.0,#RCQYL2PJ,Alex,16000052.0,MEG,10.0,318.0,#Y2JPQ8VVU,ANIBAL,16000003.0,BROCK,11.0,862.0,#2LV0PLP8G,connorli,16000036.0,NANI,11.0,832.0,,,,,,,,,,,,
20241120T213320.000Z,15000343,gemGrab,Rustic Arcade,ranked,gemGrab,victory,88.0,,9.0,#2LV0PLP8G,connorli,16000036.0,NANI,11.0,823.0,#2LV0PLP8G,connorli,16000036.0,NANI,11.0,823.0,#9VGCGRV0G,jose,16000052.0,MEG,11.0,815.0,#82PQYPYQJ,Ivan☯️,16000021.0,GENE,11.0,823.0,,,,,,,,,,,,
20241120T210651.000Z,15000343,gemGrab,Rustic Arcade,ranked,gemGrab,victory,84.0,,8.0,#9UYVGYJU2,Ebola,16000056.0,EVE,10.0,830.0,#2LV0PLP8G,connorli,16000036.0,NANI,11.0,815.0,#9UYVGYJU2,Ebola,16000056.0,EVE,10.0,830.0,#YR9CQJGQ0,lalo chido,16000004.0,RICO,11.0,795.0,,,,,,,,,,,,
20241120T193132.000Z,15000343,gemGrab,Rustic Arcade,ranked,gemGrab,defeat,91.0,,-6.0,#YL08R0VVL,Dannypowerx_YT,16000036.0,NANI,11.0,818.0,#2CRLPLGQL,TC|Uribb3,16000015.0,PIPER,11.0,828.0,#2LV0PLP8G,connorli,16000036.0,NANI,11.0,821.0,#8JQGY9QGY,刀ﾑVﾉ刀ツ :3,16000015.0,PIPER,11.0,848.0,,,,,,,,,,,,
20241120T192445.000Z,15000343,gemGrab,Rustic Arcade,ranked,gemGrab,victory,90.0,,8.0,#2UYPLYVV,guts,16000025.0,CARL,11.0,883.0,#2899GJVUU0,danis,16000014.0,BO,11.0,812.0,#2LV0PLP8G,connorli,16000036.0,NANI,11.0,813.0,#2UYPLYVV,guts,16000025.0,CARL,11.0,883.0,,,,,,,,,,,,
20241120T185135.000Z,15000343,gemGrab,Rustic Arcade,ranked,gemGrab,defeat,159.0,,-6.0,#P0P99QJRV,Alevi32,16000015.0,PIPER,11.0,664.0,#2L8UQYUR8Y,mason,16000023.0,LEON,11.0,805.0,#GQLU88LC,Kirisaki,16000003.0,BROCK,11.0,806.0,#2LV0PLP8G,connorli,16000036.0,NANI,11.0,819.0,,,,,,,,,,,,
20241120T184828.000Z,15000343,gemGrab,Rustic Arcade,ranked,gemGrab,victory,103.0,,8.0,#R8L0JCLGU,kcc😩,16000007.0,JESSIE,11.0,814.0,#R8L0JCLGU,kcc😩,16000007.0,JESSIE,11.0,814.0,#2LV0PLP8G,connorli,16000036.0,NANI,11.0,811.0,#2L9P009GY,Xx.armando.xX,16000027.0,8-BIT,11.0,815.0,,,,,,,,,,,,
20241120T160400.000Z,15000343,gemGrab,Rustic Arcade,ranked,gemGrab,defeat,113.0,,-6.0,#L0JRR292R,♧☆Chamoy♧☆,16000045.0,STU,11.0,667.0,#200U0V0VPC,bucket asks..,16000011.0,MORTIS,11.0,801.0,#2LV0PLP8G,connorli,16000036.0,NANI,11.0,817.0,#GCVPPJ80,Team Carrier,16000069.0,HANK,11.0,841.0,,,,,,,,,,,,
20241120T153131.000Z,15000343,gemGrab,Rustic Arcade,ranked,gemGrab,defeat,159.0,,-6.0,#2J9UJ2UG,KM|DeathPool,16000015.0,PIPER,11.0,812.0,#2LV0PLP8G,connorli,16000036.0,NANI,11.0,823.0,#QCR08RJ8,LAZE | krishy,16000054.0,FANG,11.0,821.0,#P2YCGG998,ⒾⓅⒶⓁ,16000049.0,BUZZ,11.0,834.0,,,,,,,,,,,,
20241120T152823.000Z,15000343,gemGrab,Rustic Arcade,ranked,gemGrab,defeat,129.0,,-6.0,#2LVC90VGV0,Omega21,16000012.0,CROW,11.0,803.0,#2LV0PLP8G,connorli,16000036.0,NANI,11.0,829.0,#QJL9LPCPL,ElecTRIXity,16000007.0,JESSIE,10.0,817.0,#28RU0L8G0,Arturo,16000011.0,MORTIS,11.0,817.0,,,,,,,,,,,,
20241129T152333.000Z,15000124,duoShowdown,Flying Fantasies,ranked,duoShowdown,,,1.0,11.0,,,,,,,#YY99UYQR2,Shady,16000036.0,NANI,11.0,691.0,#2LV0PLP8G,connorli,16000023.0,LEON,11.0,711.0,,,,,,,,,,,,,,,,,,
20241129T062048.000Z,15000124,duoShowdown,Flying Fantasies,ranked,duoShowdown,,,1.0,10.0,,,,,,,#2LV0PLP8G,connorli,16000023.0,LEON,11.0,701.0,#LVCPPPVP9,💙lera💛,16000012.0,CROW,11.0,721.0,,,,,,,,,,,,,,,,,,
20241129T061845.000Z,15000124,duoShowdown,Flying Fantasies,ranked,duoShowdown,,,1.0,9.0,,,,,,,#2LV0PLP8G,connorli,16000023.0,LEON,11.0,692.0,#RLYQQYUG2,RNDfernan 04,16000045.0,STU,9.0,646.0,,,,,,,,,,,,,,,,,,
20241129T061803.000Z,15000124,duoShowdown,Flying Fantasies,ranked,duoShowdown,,,4.0,-5.0,,,,,,,#9P88VQY8L,Nam3_1rrel3vant,16000017.0,TARA,9.0,816.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,830.0,,,,,,,,,,,,,,,,,,
20241129T061544.000Z,15000118,brawlBall,Pinball Dreams,ranked,brawlBall,defeat,53.0,,-6.0,#8Y02GYPGJ,Arias,16000011.0,MORTIS,11.0,871.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,836.0,#PQLGUR0R,求 | 𝕬𝖑𝖊𝖝 🍁,16000011.0,MORTIS,11.0,908.0,#JUQ9VLC2U,papu3000,16000010.0,EL PRIMO,11.0,893.0,,,,,,,,,,,,
20241129T061420.000Z,15000118,brawlBall,Pinball Dreams,ranked,brawlBall,defeat,105.0,,,#82PQYQ9VJ,DᴇʀᴇᴄᴋNᴇᴜᴍᴀᴛɪᴄᴏ,16000085.0,KENJI,11.0,840.0,#8UJ909GUL,sebastian,16000002.0,BULL,11.0,627.0,#RPQ9C0L0,MR.MEMES,16000039.0,COLETTE,11.0,832.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,836.0,,,,,,,,,,,,
20241129T051810.000Z,15000118,brawlBall,Pinball Dreams,ranked,brawlBall,defeat,150.0,,-6.0,#PGU0JR9CC,soyunbot,16000075.0,MICO,11.0,833.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,842.0,#8G9VP8VY0,Jakey 83,16000041.0,LOU,11.0,834.0,#2PY8YVJCY8,~𝒂𝒍𝒅𝒂𝟏𝟔~,16000083.0,CLANCY,10.0,842.0,,,,,,,,,,,,
20241129T051318.000Z,15000118,brawlBall,Pinball Dreams,ranked,brawlBall,defeat,150.0,,-6.0,#RQYJCQR02,Angxlz zz,16000004.0,RICO,11.0,864.0,#889VRJ08V,killerthebest,16000009.0,DYNAMIKE,11.0,845.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,848.0,#GJGULC2R,Sprigny98,16000011.0,MORTIS,11.0,847.0,,,,,,,,,,,,
20241129T035251.000Z,15000118,brawlBall,Pinball Dreams,ranked,brawlBall,draw,210.0,,,#2L9GR8GJ8C,CertifiedGoofy,16000035.0,GALE,11.0,876.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,848.0,#29LGUPPL9,holygrailine,16000043.0,EDGAR,11.0,869.0,#20R8L9J2U2,goku,16000000.0,SHELLY,11.0,870.0,,,,,,,,,,,,
20241129T034820.000Z,15000118,brawlBall,Pinball Dreams,ranked,brawlBall,defeat,150.0,,-6.0,#2L2QJRYV8,Yela🥱,16000004.0,RICO,11.0,816.0,#PQC2QVV98,BeatMe=NoSkill,16000070.0,CORDELIUS,11.0,890.0,#22GQ9LR0U,sim0929,16000011.0,MORTIS,11.0,885.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,854.0,,,,,,,,,,,,
20241129T034512.000Z,15000118,brawlBall,Pinball Dreams,ranked,brawlBall,defeat,65.0,,-6.0,#PRJPGCC2,SadMan☹︎,16000018.0,DARRYL,11.0,865.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,860.0,#2LRR2L9GVV,SBrayt15,16000011.0,MORTIS,11.0,840.0,#9CV8LVLYP,DaSkunk123,16000009.0,DYNAMIKE,11.0,860.0,,,,,,,,,,,,
20241129T034338.000Z,15000118,brawlBall,Pinball Dreams,ranked,brawlBall,victory,123.0,,10.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,850.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,850.0,#G2RQRL0LP,scar,16000029.0,BEA,11.0,835.0,#2GGPJ0LYC,jleosparks,16000050.0,GRIFF,10.0,450.0,,,,,,,,,,,,
20241129T034049.000Z,15000118,brawlBall,Pinball Dreams,ranked,brawlBall,defeat,150.0,,-6.0,#8PQ9V9GRJ,goku,16000077.0,LARRY & LAWRIE,11.0,857.0,#99LPCJPJY,Scoob,16000050.0,GRIFF,11.0,855.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,856.0,#99PPRLCVL,ANPM 777,16000011.0,MORTIS,11.0,856.0,,,,,,,,,,,,
20241129T022244.000Z,15000118,brawlBall,Pinball Dreams,ranked,brawlBall,victory,169.0,,,#2JL2GJ9UG,kingtotoro,16000020.0,FRANK,11.0,850.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,856.0,#2JL2GJ9UG,kingtotoro,16000020.0,FRANK,11.0,850.0,#GJPJQ9UGC,HIMITHIE123,16000023.0,LEON,11.0,854.0,,,,,,,,,,,,
20241129T021920.000Z,15000118,brawlBall,Pinball Dreams,ranked,brawlBall,draw,210.0,,,#PJVPVQYCJ,ØXMÂ |FÇ ❤,16000012.0,CROW,11.0,833.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,856.0,#LCUJV02PQ,BFF|orsa♧,16000054.0,FANG,11.0,832.0,#PJVPVQYCJ,ØXMÂ |FÇ ❤,16000012.0,CROW,11.0,833.0,,,,,,,,,,,,
20241129T021523.000Z,15000118,brawlBall,Pinball Dreams,ranked,brawlBall,defeat,48.0,,-6.0,#RQ2RG0289,julio1230😈👻,16000004.0,RICO,11.0,864.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,862.0,#P890JUQVG,ty,16000065.0,MANDY,10.0,860.0,#YYYP8QJ09,bbcman123,16000049.0,BUZZ,11.0,868.0,,,,,,,,,,,,
20241129T021406.000Z,15000118,brawlBall,Pinball Dreams,ranked,brawlBall,victory,150.0,,11.0,#28GQ08RL28,TT | OnlyaGhxst,16000001.0,COLT,11.0,851.0,#28GQ08RL28,TT | OnlyaGhxst,16000001.0,COLT,11.0,851.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,851.0,#28YPQL2GPP,glourois,16000009.0,DYNAMIKE,11.0,856.0,,,,,,,,,,,,
20241129T021058.000Z,15000118,brawlBall,Pinball Dreams,ranked,brawlBall,victory,97.0,,10.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,841.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,841.0,#GVG0UGJLQ,Adotexu,16000018.0,DARRYL,11.0,842.0,#GRLLCC2G2,JAM😪,16000067.0,WILLOW,9.0,842.0,,,,,,,,,,,,
20241129T020854.000Z,15000118,brawlBall,Pinball Dreams,ranked,brawlBall,victory,161.0,,9.0,#GLC2RCV0Y,💝✨Auto.✨💝,16000081.0,LILY,11.0,872.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,832.0,#GQYRLL898,SGoodman,16000012.0,CROW,11.0,818.0,#GLC2RCV0Y,💝✨Auto.✨💝,16000081.0,LILY,11.0,872.0,,,,,,,,,,,,
20241129T020547.000Z,15000118,brawlBall,Pinball Dreams,ranked,brawlBall,victory,98.0,,8.0,#JU9VVYGG2,Falary,16000043.0,EDGAR,11.0,819.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,824.0,#JU9VVYGG2,Falary,16000043.0,EDGAR,11.0,819.0,#YLQY29CPJ,kevin,16000005.0,SPIKE,11.0,824.0,,,,,,,,,,,,
20241129T020333.000Z,15000118,brawlBall,Pinball Dreams,ranked,brawlBall,defeat,70.0,,-6.0,#GQRV0G2GY,Im_toobored,16000054.0,FANG,11.0,819.0,#29L0PC9V,Yarkan,16000085.0,KENJI,11.0,829.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,830.0,#RPGGL9RJV,pichoncito838,16000001.0,COLT,11.0,826.0,,,,,,,,,,,,
20241129T015328.000Z,15000118,brawlBall,Pinball Dreams,ranked,brawlBall,defeat,192.0,,,#GJ0U2P88Q,Dou❤️🖤,16000035.0,GALE,11.0,143.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,830.0,#9QU0U99LG,⚡🌀Martin🌀⚡,16000064.0,GRAY,11.0,829.0,#GJ0U2P88Q,Dou❤️🖤,16000035.0,GALE,11.0,143.0,,,,,,,,,,,,
20241129T014950.000Z,15000118,brawlBall,Pinball Dreams,ranked,brawlBall,defeat,34.0,,-6.0,#28QCQCJL8V,TGCatch,16000004.0,RICO,11.0,854.0,#92RQLPUV2,QLS | MRGALLETA,16000011.0,MORTIS,11.0,835.0,#J8909CYL,Junroll,16000018.0,DARRYL,11.0,838.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,836.0,,,,,,,,,,,,
20241129T010432.000Z,15000118,brawlBall,Pinball Dreams,ranked,brawlBall,defeat,25.0,,-6.0,#2LJ90Y28V0,joker_k215,16000020.0,FRANK,11.0,839.0,#2YPU02QQC9,ficho,16000009.0,DYNAMIKE,11.0,841.0,#8JUYPU9J2,MISHE,16000011.0,MORTIS,11.0,777.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,842.0,,,,,,,,,,,,
20241129T010332.000Z,15000118,brawlBall,Pinball Dreams,ranked,brawlBall,defeat,150.0,,-6.0,#CQ82PP2,BrockObama,16000017.0,TARA,11.0,849.0,#RJVYPCLU2,bikker502,16000007.0,JESSIE,11.0,846.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,848.0,#2PCRQ0900Y,elmortis🧛‍♂️,16000010.0,EL PRIMO,11.0,859.0,,,,,,,,,,,,
20241124T040814.000Z,15000843,gemGrab,Corkscrew,ranked,gemGrab,defeat,87.0,,-6.0,#RPP8R982,standwithhk,16000003.0,BROCK,11.0,820.0,#2LV0PLP8G,connorli,16000001.0,COLT,11.0,831.0,#89L09LPG2,HELLDIVER,16000014.0,BO,10.0,811.0,#28P8LQCR0,NV|Elian ❤️🌹,16000032.0,MAX,11.0,841.0,,,,,,,,,,,,
20241124T040621.000Z,15000843,gemGrab,Corkscrew,ranked,gemGrab,defeat,86.0,,-6.0,#28P2LL2UV,unbalance game,16000009.0,DYNAMIKE,11.0,874.0,#2LV0PLP8G,connorli,16000001.0,COLT,11.0,837.0,#YJPJG8U9,L.M┃Bad𝕲𝖎𝖗♕,16000032.0,MAX,11.0,843.0,#VP28PJ00,ĞÝÜŢĄŘÖ🔱,16000038.0,SURGE,10.0,811.0,,,,,,,,,,,,
20241124T040425.000Z,15000843,gemGrab,Corkscrew,ranked,gemGrab,victory,165.0,,9.0,#9PQ8VCY02,Syke(SZN),16000004.0,RICO,9.0,802.0,#2JGLUYRJU,raptor_gamer,16000043.0,EDGAR,11.0,802.0,#9PQ8VCY02,Syke(SZN),16000004.0,RICO,9.0,802.0,#2LV0PLP8G,connorli,16000001.0,COLT,11.0,828.0,,,,,,,,,,,,
20241124T040110.000Z,15000843,gemGrab,Corkscrew,ranked,gemGrab,victory,121.0,,8.0,#2LV0PLP8G,connorli,16000001.0,COLT,11.0,820.0,#80P9R8Q0,Manuel,16000023.0,LEON,11.0,844.0,#2LV0PLP8G,connorli,16000001.0,COLT,11.0,820.0,#8JUPYVJPR,Brawl Trash,16000042.0,BYRON,11.0,835.0,,,,,,,,,,,,
20241124T020037.000Z,15000820,unknown,Broiler Room,ranked,siege,victory,107.0,,,#2Y9GR00PJY,Eztkill,16000018.0,DARRYL,7.0,225.0,#2Y9GR00PJY,Eztkill,16000018.0,DARRYL,7.0,225.0,#R8R9G8LUJ,Deivi🥵,16000079.0,ANGELO,10.0,327.0,#2LV0PLP8G,connorli,16000001.0,COLT,11.0,820.0,,,,,,,,,,,,
20241124T015815.000Z,15000820,unknown,Broiler Room,ranked,siege,defeat,99.0,,,#YP92Q82VR,corb,16000001.0,COLT,11.0,933.0,#RYG2C9Y02,Taze_Primo,16000021.0,GENE,11.0,710.0,#2LV0PLP8G,connorli,16000046.0,BELLE,11.0,518.0,#PUC0JVGPG,Sogeking ✿,16000022.0,TICK,11.0,1000.0,,,,,,,,,,,,
20241124T015609.000Z,15000820,unknown,Broiler Room,ranked,siege,defeat,87.0,,,#PPY0C8L2V,dweam,16000015.0,PIPER,11.0,951.0,#RP88LJVYY,Odetari,16000003.0,BROCK,11.0,704.0,#2LV0PLP8G,connorli,16000046.0,BELLE,11.0,518.0,#28CJ2YRVQG,Tony,16000021.0,GENE,11.0,917.0,,,,,,,,,,,,
20241124T015354.000Z,15000820,unknown,Broiler Room,ranked,siege,victory,102.0,,,#RPVLJV9YG,Mya,16000001.0,COLT,11.0,815.0,#RPVLJV9YG,Mya,16000001.0,COLT,11.0,815.0,#2LV0PLP8G,connorli,16000046.0,BELLE,11.0,518.0,#YYRL2VLG,HandledGuapo,16000084.0,MOE,11.0,481.0,,,,,,,,,,,,
20241124T015144.000Z,15000820,unknown,Broiler Room,ranked,siege,victory,81.0,,,#2CC9Y8Q0Q,BrandonKNMJ,16000007.0,JESSIE,11.0,815.0,#2CC9Y8Q0Q,BrandonKNMJ,16000007.0,JESSIE,11.0,815.0,#2LV0PLP8G,connorli,16000046.0,BELLE,11.0,518.0,#YGPRY8C28,*-*,16000022.0,TICK,11.0,623.0,,,,,,,,,,,,
20241124T014930.000Z,15000820,unknown,Broiler Room,ranked,siege,victory,107.0,,,#80RCVVR99,Chetitos_2,16000046.0,BELLE,11.0,585.0,#8G2YC8QY,Tfue,16000087.0,JUJU,9.0,369.0,#2PQR9UGGY,EinswineFromPen,16000015.0,PIPER,11.0,735.0,#2LV0PLP8G,connorli,16000022.0,TICK,11.0,667.0,,,,,,,,,,,,
20241124T014713.000Z,15000820,unknown,Broiler Room,ranked,siege,defeat,59.0,,,#P2CLJVRUJ,Starprawn,16000026.0,BIBI,11.0,1014.0,#Y0CU0Y2QP,SF |LechugaFria,16000009.0,DYNAMIKE,10.0,591.0,#2LV0PLP8G,connorli,16000022.0,TICK,11.0,667.0,#RGU08VVJC,dingleberry,16000054.0,FANG,11.0,841.0,,,,,,,,,,,,
20241124T014506.000Z,15000147,gemGrab,Acute Angle,ranked,gemGrab,defeat,79.0,,-6.0,#8Q0CV8PCQ,chipotle,16000012.0,CROW,11.0,843.0,#LL2LG8GR9,Strawberry,16000011.0,MORTIS,11.0,812.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,814.0,#2UCUUQLGU,tawayha,16000042.0,BYRON,11.0,862.0,,,,,,,,,,,,
20241124T014316.000Z,15000147,gemGrab,Acute Angle,ranked,gemGrab,victory,98.0,,8.0,#20U8YPUYGU,SL3|Yosh,16000023.0,LEON,11.0,832.0,#20U8YPUYGU,SL3|Yosh,16000023.0,LEON,11.0,832.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,806.0,#PLU29QLQL,zombi,16000007.0,JESSIE,11.0,823.0,,,,,,,,,,,,
20241124T014109.000Z,15000147,gemGrab,Acute Angle,ranked,gemGrab,defeat,122.0,,-6.0,#QLQQRLU29,el tío yenkis,16000004.0,RICO,11.0,813.0,#VGJYCYJ9U,ooeoe,16000049.0,BUZZ,10.0,839.0,#V9GYQ29VY,Spidey,16000015.0,PIPER,11.0,839.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,812.0,,,,,,,,,,,,
20241124T013834.000Z,15000147,gemGrab,Acute Angle,ranked,gemGrab,victory,142.0,,8.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,804.0,#2YP9J0JYRL,Titan Tim,16000011.0,MORTIS,11.0,801.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,804.0,#UQ2YQCCG,ru ru,16000014.0,BO,11.0,816.0,,,,,,,,,,,,
20241124T013541.000Z,15000147,gemGrab,Acute Angle,ranked,gemGrab,defeat,108.0,,-6.0,#2Q9LRUP9P2,Unicorni0loco,16000014.0,BO,11.0,830.0,#9JQ2LV0VC,Godxpdid,16000030.0,EMZ,11.0,841.0,#Q92V02JRV,Rico,16000028.0,SANDY,11.0,837.0,#2LV0PLP8G,connorli,16000004.0,RICO,11.0,810.0,,,,,,,,,,,,
