battle_time,event_id,player_brawler_name,event_mode,event_map,battle_type,battle_mode,battle_result,battle_duration,battle_rank,battle_trophy_change,star_player_tag,star_player_name,star_player_brawler_id,star_player_brawler_name,star_player_brawler_power,star_player_brawler_trophies,teammate_1_tag,teammate_1_name,teammate_1_brawler_id,teammate_1_brawler_name,teammate_1_brawler_power,teammate_1_brawler_trophies,teammate_2_tag,teammate_2_name,teammate_2_brawler_id,teammate_2_brawler_name,teammate_2_brawler_power,teammate_2_brawler_trophies,teammate_3_tag,teammate_3_name,teammate_3_brawler_id,teammate_3_brawler_name,teammate_3_brawler_power,teammate_3_brawler_trophies,teammate_4_tag,teammate_4_name,teammate_4_brawler_id,teammate_4_brawler_name,teammate_4_brawler_power,teammate_4_brawler_trophies,teammate_5_tag,teammate_5_name,teammate_5_brawler_id,teammate_5_brawler_name,teammate_5_brawler_power,teammate_5_brawler_trophies
2024-11-19 02:58:29,15000821,GROM,unknown,Hoop Boot Hill,ranked,siege,defeat,54.0,,-7.0,#URC8LJ0R,Lemon Boy,16000032.0,MAX,11.0,944.0,#2GCGCVU88,Gabito****,16000022.0,TICK,11.0,983.0,#LQLYPRCRC,Panchon16,16000043.0,EDGAR,11.0,995.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,998.0,,,,,,,,,,,,
2024-11-19 02:56:55,15000821,GROM,unknown,Hoop Boot Hill,ranked,siege,victory,63.0,,10.0,#20GY2CVV8,('-'),16000043.0,EDGAR,11.0,991.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,988.0,#20GY2CVV8,('-'),16000043.0,EDGAR,11.0,991.0,#2LV8YQGRC,alexby647,16000030.0,EMZ,10.0,955.0,,,,,,,,,,,,
2024-11-19 02:55:21,15000821,GROM,unknown,Hoop Boot Hill,ranked,siege,victory,53.0,,9.0,#LQLYPRCRC,Panchon16,16000043.0,EDGAR,11.0,987.0,#PC8YPPYVQ,Adrian :)🇪🇨,16000001.0,COLT,11.0,992.0,#LQLYPRCRC,Panchon16,16000043.0,EDGAR,11.0,987.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,979.0,,,,,,,,,,,,
2024-11-19 02:53:50,15000821,GROM,unknown,Hoop Boot Hill,ranked,siege,victory,40.0,,8.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,971.0,#LLL9Y9YCC,초로초로,16000030.0,EMZ,11.0,985.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,971.0,#LPPY02G9,𝒜𝓁𝓊𝒸𝒶𝓇𝒹⛥,16000081.0,LILY,11.0,975.0,,,,,,,,,,,,
2024-11-19 02:52:38,15000821,GROM,unknown,Hoop Boot Hill,ranked,siege,defeat,85.0,,-7.0,#99ULJV0Y9,AKILES,16000012.0,CROW,11.0,905.0,#99ULJV0Y9,AKILES,16000012.0,CROW,11.0,905.0,#20Q29GUYR,samuray,16000085.0,KENJI,11.0,946.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,978.0,,,,,,,,,,,,
2024-11-19 02:50:35,15000821,GROM,unknown,Hoop Boot Hill,ranked,siege,victory,77.0,,8.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,970.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,970.0,#2RPUCCUY,IDK,16000085.0,KENJI,11.0,999.0,#R20RJGU2C,sho,16000004.0,RICO,11.0,997.0,,,,,,,,,,,,
2024-11-19 02:50:04,15000015,GROM,soloShowdown,Rockwall Brawl,ranked,soloShowdown,,,9.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-19 02:49:23,15000015,GROM,soloShowdown,Rockwall Brawl,ranked,soloShowdown,,,10.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-19 02:47:51,15000015,GROM,soloShowdown,Rockwall Brawl,ranked,soloShowdown,,,9.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-19 02:47:14,15000015,GROM,soloShowdown,Rockwall Brawl,ranked,soloShowdown,,,10.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-19 02:46:42,15000015,GROM,soloShowdown,Rockwall Brawl,ranked,soloShowdown,,,10.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-19 02:45:30,15000015,GROM,soloShowdown,Rockwall Brawl,ranked,soloShowdown,,,10.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-19 02:44:28,15000015,GROM,soloShowdown,Rockwall Brawl,ranked,soloShowdown,,,10.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-19 02:44:03,15000015,GROM,soloShowdown,Rockwall Brawl,ranked,soloShowdown,,,10.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-05 17:25:09,15000306,SPIKE,hotZone,Dueling Beetles,ranked,hotZone,defeat,144.0,,-5.0,#9YQUL9QQG,Found,16000022.0,TICK,11.0,463.0,#PQLV9CPGU,strange nitoxx,16000007.0,JESSIE,11.0,724.0,#Y0UPGYPLL,enchufe26,16000072.0,PEARL,10.0,743.0,#LQQYGCV29,colin,16000005.0,SPIKE,11.0,732.0,,,,,,,,,,,,
2024-12-13 15:38:21,15000899,GROM,knockout,Overgrown Ruins,ranked,knockout,victory,110.0,,8.0,#QGQGV9JUQ,XD,16000042.0,BYRON,11.0,993.0,#QGQGV9JUQ,XD,16000042.0,BYRON,11.0,993.0,#GUYYGVQ9Q,Jeremisin,16000029.0,BEA,11.0,979.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,991.0,,,,,,,,,,,,
2024-12-13 15:36:05,15000899,GROM,knockout,Overgrown Ruins,ranked,knockout,defeat,91.0,,-7.0,#80Y2RR9J2,Curlyfries,16000057.0,JANET,11.0,982.0,#PG2QCJJ9R,SD Beanz 4 Life,16000062.0,BUSTER,11.0,991.0,#JCVP09UGL,NORMAND MARINAU,16000042.0,BYRON,11.0,1000.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,998.0,,,,,,,,,,,,
2024-12-13 15:34:03,15000899,GROM,knockout,Overgrown Ruins,ranked,knockout,victory,63.0,,8.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,990.0,#28RP8U20YP,DOG DAY,16000049.0,BUZZ,11.0,961.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,990.0,#UJR00CPV,꧁༒☬𝓜𝒂Ͳ☬༒꧂,16000018.0,DARRYL,11.0,989.0,,,,,,,,,,,,
2024-12-13 15:32:28,15000899,GROM,knockout,Overgrown Ruins,ranked,knockout,defeat,109.0,,-7.0,#JR8YRV9GV,DarthVader,16000043.0,EDGAR,11.0,978.0,#JR8YRV9GV,DarthVader,16000043.0,EDGAR,11.0,978.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,997.0,#28RP8U20YP,DOG DAY,16000049.0,BUZZ,11.0,968.0,,,,,,,,,,,,
2024-12-13 15:30:10,15000899,GROM,knockout,Overgrown Ruins,ranked,knockout,victory,63.0,,9.0,#LVP9VGJU2,Cepibolla,16000043.0,EDGAR,11.0,996.0,#222YJPJ2QP,Bolillo,16000015.0,PIPER,11.0,970.0,#LVP9VGJU2,Cepibolla,16000043.0,EDGAR,11.0,996.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,988.0,,,,,,,,,,,,
2024-12-13 15:28:40,15000899,GROM,knockout,Overgrown Ruins,ranked,knockout,victory,78.0,,8.0,#P0LYVJG2Y,Alexitopaps,16000012.0,CROW,11.0,983.0,#P0LYVJG2Y,Alexitopaps,16000012.0,CROW,11.0,983.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,980.0,#LVP9VGJU2,Cepibolla,16000043.0,EDGAR,11.0,986.0,,,,,,,,,,,,
2024-12-13 06:09:38,15000702,GROM,duoShowdown,Marksman's Paradise,ranked,duoShowdown,,,4.0,-6.0,,,,,,,#L8UUPRJQ,fervivas,16000017.0,TARA,11.0,957.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,986.0,,,,,,,,,,,,,,,,,,
2024-12-13 06:07:04,15000702,GROM,duoShowdown,Marksman's Paradise,ranked,duoShowdown,,,1.0,10.0,,,,,,,#LQQYGCV29,colin,16000048.0,GROM,11.0,976.0,#L0G8000YR,Mishi♡,16000042.0,BYRON,10.0,998.0,,,,,,,,,,,,,,,,,,
2024-12-13 06:04:03,15000702,GROM,duoShowdown,Marksman's Paradise,ranked,duoShowdown,,,2.0,7.0,,,,,,,#LQQYGCV29,colin,16000048.0,GROM,11.0,969.0,#9J2PJ8U0P,Xero,16000005.0,SPIKE,11.0,959.0,,,,,,,,,,,,,,,,,,
2024-12-13 06:02:21,15000702,GROM,duoShowdown,Marksman's Paradise,ranked,duoShowdown,,,3.0,,,,,,,,#9CLQVQYP0,Bot 11,16000053.0,LOLA,11.0,976.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,969.0,,,,,,,,,,,,,,,,,,
2024-12-13 06:01:14,15000702,GROM,duoShowdown,Marksman's Paradise,ranked,duoShowdown,,,4.0,-6.0,,,,,,,#LQQYGCV29,colin,16000048.0,GROM,11.0,975.0,#2Y2VPCURC,Father Doug,16000042.0,BYRON,11.0,932.0,,,,,,,,,,,,,,,,,,
2024-12-12 22:53:17,15000548,GROM,knockout,Out in the Open,ranked,knockout,victory,123.0,,10.0,#2RRU8PCLL,Beภjΐ✨,16000061.0,GUS,11.0,991.0,#Q008UV2GV,matsss,16000003.0,BROCK,10.0,911.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,965.0,#2RRU8PCLL,Beภjΐ✨,16000061.0,GUS,11.0,991.0,,,,,,,,,,,,
2024-12-12 22:50:40,15000548,GROM,knockout,Out in the Open,ranked,knockout,victory,53.0,,9.0,#VRGV9RQP2,Ｇ么ＢＯ👑,16000015.0,PIPER,10.0,891.0,#VRGV9RQP2,Ｇ么ＢＯ👑,16000015.0,PIPER,10.0,891.0,#Q008UV2GV,matsss,16000003.0,BROCK,10.0,903.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,956.0,,,,,,,,,,,,
2024-12-12 22:49:21,15000548,GROM,knockout,Out in the Open,ranked,knockout,victory,67.0,,8.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,948.0,#Y8CYV0V98,PB BROS,16000014.0,BO,11.0,951.0,#GU0GLRG0J,ÃŤĦ3Ñ😴🥀,16000038.0,SURGE,11.0,930.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,948.0,,,,,,,,,,,,
2024-12-12 22:35:24,15000548,GROM,knockout,Out in the Open,ranked,knockout,defeat,158.0,,-7.0,#PU8VR8G,orksi,16000027.0,8-BIT,11.0,966.0,#GJJCVQ8RR,Dev,16000012.0,CROW,11.0,948.0,#98PPV90C8,Keithzz,16000054.0,FANG,11.0,951.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,955.0,,,,,,,,,,,,
2024-12-12 22:27:09,15000548,GROM,knockout,Out in the Open,ranked,knockout,victory,135.0,,8.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,947.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,947.0,#9LCRR90UG,dill-do,16000001.0,COLT,11.0,936.0,#GP9QJL99,☁️ Griff ☁️,16000015.0,PIPER,11.0,948.0,,,,,,,,,,,,
2024-12-12 22:24:16,15000548,GROM,knockout,Out in the Open,ranked,knockout,defeat,82.0,,-7.0,#2CPUVPYJL,G̷ꏂⱤﾑ’ֆ,16000053.0,LOLA,11.0,896.0,#YC9VYPP8G,E=mc²,16000003.0,BROCK,11.0,938.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,954.0,#28PYY9RPV,Lucas Benôni,16000065.0,MANDY,11.0,940.0,,,,,,,,,,,,
2024-12-12 14:00:53,15000293,BUZZ LIGHTYEAR,hotZone,Parallel Plays,ranked,hotZone,victory,68.0,,11.0,#2G09LPJR9,the murse,16000088.0,BUZZ LIGHTYEAR,11.0,27.0,#LQQYGCV29,colin,16000088.0,BUZZ LIGHTYEAR,11.0,27.0,#2G09LPJR9,the murse,16000088.0,BUZZ LIGHTYEAR,11.0,27.0,#2GYRR8VJLY,Ash,16000088.0,BUZZ LIGHTYEAR,11.0,27.0,,,,,,,,,,,,
2024-12-12 13:58:05,15000820,SPIKE,unknown,Broiler Room,ranked,siege,victory,52.0,,,#L0J0R2LVP,Zombie 🧠🧟Zzz,16000004.0,RICO,11.0,722.0,#LQQYGCV29,colin,16000005.0,SPIKE,11.0,807.0,#PLPCGJUR9,GALACTICO,16000088.0,BUZZ LIGHTYEAR,11.0,0.0,#L0J0R2LVP,Zombie 🧠🧟Zzz,16000004.0,RICO,11.0,722.0,,,,,,,,,,,,
2024-12-12 13:55:51,15000754,SPIKE,paintBrawl,Greasepaint Grass,ranked,gemGrab,victory,57.0,,,#LQQYGCV29,colin,16000005.0,SPIKE,11.0,807.0,#GRRJVVGL0,"😈""[PRDA]""😈",16000027.0,8-BIT,11.0,924.0,#9JJQQCR90,Alexis Can,16000007.0,JESSIE,11.0,541.0,#LQQYGCV29,colin,16000005.0,SPIKE,11.0,807.0,,,,,,,,,,,,
2024-12-12 13:54:01,15000823,SPIKE,unknown,Afterpiece Arena,ranked,siege,defeat,76.0,,,#2PVQCPLGRV,PAUVXD,16000012.0,CROW,11.0,390.0,#2QQ0R8RJGP,liss. skz,16000088.0,BUZZ LIGHTYEAR,11.0,151.0,#2PVQCPLGRV,PAUVXD,16000012.0,CROW,11.0,390.0,#LQQYGCV29,colin,16000005.0,SPIKE,11.0,807.0,,,,,,,,,,,,
2024-12-12 13:51:25,15000122,BUZZ LIGHTYEAR,gemGrab,Minecart Madness,ranked,gemGrab,victory,84.0,,10.0,#LQQYGCV29,colin,16000088.0,BUZZ LIGHTYEAR,11.0,17.0,#GGVG8VQ0P,gcott,16000016.0,PAM,1.0,17.0,#YQY20P9Y2,juliangnz,16000088.0,BUZZ LIGHTYEAR,11.0,17.0,#LQQYGCV29,colin,16000088.0,BUZZ LIGHTYEAR,11.0,17.0,,,,,,,,,,,,
2024-12-12 13:48:28,15000122,BUZZ LIGHTYEAR,gemGrab,Minecart Madness,ranked,gemGrab,victory,86.0,,9.0,#LQQYGCV29,colin,16000088.0,BUZZ LIGHTYEAR,11.0,8.0,#LQQYGCV29,colin,16000088.0,BUZZ LIGHTYEAR,11.0,8.0,#RPLY9GLCG,エステバン,16000088.0,BUZZ LIGHTYEAR,11.0,8.0,#PVRJVJQPY,cheems,16000088.0,BUZZ LIGHTYEAR,11.0,8.0,,,,,,,,,,,,
2024-12-12 13:46:03,15000122,BUZZ LIGHTYEAR,gemGrab,Minecart Madness,ranked,gemGrab,victory,86.0,,8.0,#2Q0QGYG9Y,C3S4R 12,16000088.0,BUZZ LIGHTYEAR,11.0,0.0,#2Q0QGYG9Y,C3S4R 12,16000088.0,BUZZ LIGHTYEAR,11.0,0.0,#2QR2JY8UUY,oli,16000088.0,BUZZ LIGHTYEAR,11.0,0.0,#LQQYGCV29,colin,16000088.0,BUZZ LIGHTYEAR,11.0,0.0,,,,,,,,,,,,
2024-12-12 03:30:45,15000293,GROM,hotZone,Parallel Plays,ranked,hotZone,defeat,63.0,,-7.0,#82JC0L2YJ,Javier,16000070.0,CORDELIUS,11.0,934.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,961.0,#PR00GV9Q9,Memey,16000038.0,SURGE,11.0,933.0,#8RQYPJ00L,Santana💕,16000026.0,BIBI,11.0,945.0,,,,,,,,,,,,
2024-11-20 01:02:37,15000499,GROM,gemGrab,Open Space,ranked,gemGrab,defeat,107.0,,-7.0,#8J9RRQ9RV,Romdom,16000007.0,JESSIE,11.0,921.0,#QG0Q0JVVR,ThatsRevenge,16000039.0,COLETTE,11.0,891.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,912.0,#VPUJUPVY,jur,16000042.0,BYRON,11.0,896.0,,,,,,,,,,,,
2024-11-20 01:00:19,15000499,GROM,gemGrab,Open Space,ranked,gemGrab,victory,129.0,,9.0,#VPUJUPVY,jur,16000042.0,BYRON,11.0,887.0,#QG0Q0JVVR,ThatsRevenge,16000039.0,COLETTE,11.0,882.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,903.0,#VPUJUPVY,jur,16000042.0,BYRON,11.0,887.0,,,,,,,,,,,,
2024-11-20 00:57:43,15000499,GROM,gemGrab,Open Space,ranked,gemGrab,victory,159.0,,8.0,#VPUJUPVY,jur,16000042.0,BYRON,11.0,879.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,895.0,#QG0Q0JVVR,ThatsRevenge,16000039.0,COLETTE,11.0,874.0,#VPUJUPVY,jur,16000042.0,BYRON,11.0,879.0,,,,,,,,,,,,
2024-11-20 00:54:40,15000499,GROM,gemGrab,Open Space,ranked,gemGrab,defeat,93.0,,-7.0,#LQYJVV0QG,sebasyianmulvey,16000026.0,BIBI,11.0,887.0,#2JR8U8QR8,Chaotic Zero,16000011.0,MORTIS,11.0,914.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,902.0,#P0P8L22QJ,Zirko,16000003.0,BROCK,11.0,904.0,,,,,,,,,,,,
2024-11-20 00:52:32,15000820,GROM,unknown,Broiler Room,ranked,siege,defeat,68.0,,-7.0,#Y00RU90G,Eren|Yeager,16000056.0,EVE,11.0,896.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,909.0,#229J8C2Y8,BBC|Charles,16000011.0,MORTIS,11.0,913.0,#UGJ9PUP09,🔫👹,16000009.0,DYNAMIKE,11.0,888.0,,,,,,,,,,,,
2024-11-20 00:50:45,15000820,GROM,unknown,Broiler Room,ranked,siege,defeat,43.0,,-7.0,#2QJYCL2JGQ,petosito,16000020.0,FRANK,11.0,864.0,#2PPCQGJJJ,ab,16000007.0,JESSIE,11.0,862.0,#GU8LY0Y8,TRAINER JRV,16000009.0,DYNAMIKE,11.0,867.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,916.0,,,,,,,,,,,,
2024-11-20 00:49:51,15000228,GROM,soloShowdown,Safety Center,ranked,soloShowdown,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-20 00:48:04,15000228,GROM,soloShowdown,Safety Center,ranked,soloShowdown,,,10.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-20 00:46:32,15000228,GROM,soloShowdown,Safety Center,ranked,soloShowdown,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-20 00:45:44,15000228,GROM,soloShowdown,Safety Center,ranked,soloShowdown,,,7.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-20 00:44:35,15000228,GROM,soloShowdown,Safety Center,ranked,soloShowdown,,,8.0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-20 00:42:49,15000228,GROM,soloShowdown,Safety Center,ranked,soloShowdown,,,7.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-20 00:13:10,15000228,GROM,soloShowdown,Safety Center,ranked,soloShowdown,,,6.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-20 00:10:20,15000795,GROM,trioShowdown,Thousand Jellies,ranked,duoShowdown,,,4.0,-9.0,,,,,,,#UY22PCRLR,dig bick,16000043.0,EDGAR,11.0,882.0,#282QRC9QVY,Brayden,16000070.0,CORDELIUS,11.0,121.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,942.0,,,,,,,,,,,,
2024-11-20 00:08:52,15000795,GROM,trioShowdown,Thousand Jellies,ranked,duoShowdown,,,4.0,-9.0,,,,,,,#P20PU00YQ,caca de mouette,16000015.0,PIPER,11.0,969.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,951.0,#9VQPYUJUY,dada🇦🇲,16000047.0,SQUEAK,11.0,980.0,,,,,,,,,,,,
2024-11-20 00:05:49,15000795,GROM,trioShowdown,Thousand Jellies,ranked,duoShowdown,,,1.0,9.0,,,,,,,#9LYVYU0GY,TRB|Haaland,16000004.0,RICO,11.0,967.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,942.0,#9VQPYUJUY,dada🇦🇲,16000047.0,SQUEAK,11.0,970.0,,,,,,,,,,,,
2024-11-20 00:03:46,15000795,GROM,trioShowdown,Thousand Jellies,ranked,duoShowdown,,,4.0,-9.0,,,,,,,#LV8PL8VVV,Sa[y]ReX🤬,16000001.0,COLT,11.0,980.0,#2U8YR2P9,Neosynephrine,16000046.0,BELLE,11.0,988.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,951.0,,,,,,,,,,,,
2024-11-19 01:15:11,15000367,GROM,knockout,Goldarm Gulch,soloRanked,knockout,victory,50.0,,,#89RPYYQJG,Dahlia,16000004.0,RICO,11.0,5.0,#89RPYYQJG,Dahlia,16000004.0,RICO,11.0,5.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,5.0,#2898CGQUU,thedoge,16000023.0,LEON,11.0,5.0,,,,,,,,,,,,
2024-11-19 01:13:19,15000019,SPIKE,heist,Safe Zone,soloRanked,heist,victory,76.0,,,#89RPYYQJG,Dahlia,16000003.0,BROCK,11.0,5.0,#89RPYYQJG,Dahlia,16000003.0,BROCK,11.0,5.0,#LQQYGCV29,colin,16000005.0,SPIKE,11.0,5.0,#2898CGQUU,thedoge,16000007.0,JESSIE,11.0,4.0,,,,,,,,,,,,
2024-11-19 01:10:12,15000050,SPIKE,brawlBall,Sneaky Fields,ranked,brawlBall,victory,102.0,,10.0,#2898CGQUU,thedoge,16000049.0,BUZZ,11.0,517.0,#89RPYYQJG,Dahlia,16000045.0,STU,11.0,483.0,#LQQYGCV29,colin,16000005.0,SPIKE,11.0,614.0,#2898CGQUU,thedoge,16000049.0,BUZZ,11.0,517.0,,,,,,,,,,,,
2024-11-19 01:07:35,15000050,SPIKE,brawlBall,Sneaky Fields,ranked,brawlBall,victory,192.0,,9.0,#2898CGQUU,thedoge,16000049.0,BUZZ,11.0,508.0,#89RPYYQJG,Dahlia,16000032.0,MAX,11.0,688.0,#LQQYGCV29,colin,16000005.0,SPIKE,11.0,605.0,#2898CGQUU,thedoge,16000049.0,BUZZ,11.0,508.0,,,,,,,,,,,,
2024-11-19 01:03:50,15000050,SPIKE,brawlBall,Sneaky Fields,ranked,brawlBall,victory,21.0,,8.0,#2898CGQUU,thedoge,16000049.0,BUZZ,11.0,500.0,#89RPYYQJG,Dahlia,16000032.0,MAX,11.0,680.0,#LQQYGCV29,colin,16000005.0,SPIKE,11.0,597.0,#2898CGQUU,thedoge,16000049.0,BUZZ,11.0,500.0,,,,,,,,,,,,
2024-11-19 01:02:36,15000050,SPIKE,brawlBall,Sneaky Fields,ranked,brawlBall,defeat,106.0,,-4.0,#P29CY8PQG,justin€¥£,16000049.0,BUZZ,11.0,686.0,#89RPYYQJG,Dahlia,16000032.0,MAX,11.0,684.0,#LQQYGCV29,colin,16000005.0,SPIKE,11.0,601.0,#2898CGQUU,thedoge,16000020.0,FRANK,11.0,540.0,,,,,,,,,,,,
2024-11-19 00:58:54,15000821,GROM,unknown,Hoop Boot Hill,ranked,siege,defeat,175.0,,-8.0,#2L2P8QJU0G,ggggggdsal,16000004.0,RICO,11.0,1017.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,1039.0,#2L2P8QJU0G,ggggggdsal,16000004.0,RICO,11.0,1017.0,#2QRL2LL9P9,daa dee69,16000003.0,BROCK,11.0,1022.0,,,,,,,,,,,,
2024-11-19 00:53:32,15000821,GROM,unknown,Hoop Boot Hill,ranked,siege,victory,86.0,,8.0,#PUUYRPU,faze legendary,16000003.0,BROCK,11.0,1085.0,#PUUYRPU,faze legendary,16000003.0,BROCK,11.0,1085.0,#LQQYGCV29,colin,16000048.0,GROM,11.0,1031.0,#CQVUUV89,EL GUMER,16000043.0,EDGAR,11.0,1000.0,,,,,,,,,,,,
2024-11-28 05:08:42,15000292,JUJU,hotZone,Open Business,ranked,hotZone,victory,66.0,,12.0,#LQQYGCV29,colin,16000087.0,JUJU,9.0,38.0,#2PVLVY2UQQ,julianGT,16000074.0,CHARLIE,6.0,42.0,#LQQYGCV29,colin,16000087.0,JUJU,9.0,38.0,#QC2C9YUVR,MATEO,16000027.0,8-BIT,7.0,57.0,,,,,,,,,,,,
2024-11-28 05:06:52,15000292,JUJU,hotZone,Open Business,ranked,hotZone,victory,83.0,,11.0,#LQQYGCV29,colin,16000087.0,JUJU,9.0,27.0,#JUJGGQJL9,megapro456,16000030.0,EMZ,4.0,76.0,#LQQYGCV29,colin,16000087.0,JUJU,9.0,27.0,#9R99PUQ9,Løwkęÿ😈,16000074.0,CHARLIE,8.0,17.0,,,,,,,,,,,,
2024-11-28 05:02:41,15000292,JUJU,hotZone,Open Business,ranked,hotZone,victory,69.0,,10.0,#LQQYGCV29,colin,16000087.0,JUJU,9.0,17.0,#U2V8C9UJ2,Yoshi,16000045.0,STU,1.0,12.0,#9CR0YQQJJ,Turtles,16000082.0,BERRY,7.0,38.0,#LQQYGCV29,colin,16000087.0,JUJU,9.0,17.0,,,,,,,,,,,,
2024-11-28 05:01:05,15000292,JUJU,hotZone,Open Business,ranked,hotZone,victory,68.0,,9.0,#LQQYGCV29,colin,16000087.0,JUJU,9.0,8.0,#LQQYGCV29,colin,16000087.0,JUJU,9.0,8.0,#2QYRVP29UL,N'yk,16000001.0,COLT,7.0,67.0,#9CR0YQQJJ,Turtles,16000082.0,BERRY,7.0,27.0,,,,,,,,,,,,
2024-11-28 04:59:19,15000292,JUJU,hotZone,Open Business,ranked,hotZone,victory,69.0,,8.0,#LQQYGCV29,colin,16000087.0,JUJU,9.0,0.0,#LQQYGCV29,colin,16000087.0,JUJU,9.0,0.0,#2LCVUQUPCQ,NotGary,16000009.0,DYNAMIKE,8.0,76.0,#28R2Q2YGQ8,Toaster,16000041.0,LOU,6.0,31.0,,,,,,,,,,,,
2024-11-28 04:57:25,15000636,MELODIE,gemGrab,Last Stop,soloRanked,gemGrab,defeat,93.0,,,#2LU9LJ0U9V,Squ1rt_or00zE69,16000038.0,SURGE,11.0,7.0,#280U9JRU2V,seabiscut,16000069.0,HANK,11.0,7.0,#LQQYGCV29,colin,16000078.0,MELODIE,9.0,7.0,#RPL0JURQU,lasgna 23,16000060.0,SAM,9.0,7.0,,,,,,,,,,,,
2024-11-28 04:54:34,15000118,SPIKE,brawlBall,Pinball Dreams,soloRanked,brawlBall,victory,76.0,,,#8J9PLLR99,KFire,16000010.0,EL PRIMO,11.0,6.0,#LQQYGCV29,colin,16000005.0,SPIKE,11.0,6.0,#8J9PLLR99,KFire,16000010.0,EL PRIMO,11.0,6.0,#2RYLYC8YV,NFAP22,16000065.0,MANDY,11.0,6.0,,,,,,,,,,,,
2024-12-07 03:37:16,15000132,SPIKE,brawlBall,Center Stage,soloRanked,brawlBall,defeat,114.0,,,#YG00UPVQV,NarcissistBoy,16000049.0,BUZZ,10.0,2.0,#LQQYGCV29,colin,16000005.0,SPIKE,11.0,2.0,#2YQLUJ2G0U,skibidi ninja,16000011.0,MORTIS,11.0,2.0,#Y8JY8R9YU,Gionix,16000023.0,LEON,11.0,2.0,,,,,,,,,,,,
